#{"t_start": 1733920821.793185, "env_id": "HalfCheetah-v4"}
r,l,t
1642.479979,1000,246.312545
1656.687084,1000,246.755775
1668.702806,1000,247.186984
1669.313194,1000,247.673272
1706.03138,1000,248.120788
1695.861994,1000,248.572572
1676.031248,1000,249.011185
1747.187737,1000,249.484392
1644.320665,1000,250.64991
1668.206512,1000,251.100415
1666.456468,1000,251.535027
1737.461533,1000,251.983602
1697.624145,1000,252.44061
1655.914027,1000,252.972066
1691.783586,1000,253.419449
1714.214856,1000,253.86606
1664.553468,1000,254.310862
1679.707092,1000,254.912685
1655.254036,1000,255.425376
1649.989789,1000,255.858649
1645.653427,1000,256.313059
