#{"t_start": 1733938131.298526, "env_id": "HalfCheetah-v4"}
r,l,t
704.005302,1000,590.759408
5634.619566,1000,591.559102
5682.154778,1000,592.348391
5673.945783,1000,593.174444
2362.605547,1000,593.9577
5614.543334,1000,594.735249
5814.441492,1000,595.539037
1911.422843,1000,596.335881
5716.343332,1000,597.106219
4341.910307,1000,597.883909
5526.266877,1000,598.655137
5859.99788,1000,599.43088
5616.54777,1000,601.003877
5865.222957,1000,601.804144
5537.677078,1000,602.65638
5501.230712,1000,603.432999
5823.571346,1000,604.22041
4558.648577,1000,605.014938
5787.85358,1000,605.793723
5557.655411,1000,606.311675
5695.964419,1000,607.096965
5757.751731,1000,607.870745
5809.082942,1000,608.649166
5741.555144,1000,609.42507
5661.644441,1000,610.205754
5828.299596,1000,611.00341
5336.333813,1000,611.819974
5799.804321,1000,612.675515
1981.67775,1000,613.474895
5910.808861,1000,614.257325
5673.172564,1000,615.03541
5594.832662,1000,615.81702
-136.717233,1000,616.613663
5743.160986,1000,617.391888
5539.870567,1000,618.171318
4541.755544,1000,618.95762
1755.18718,1000,619.778634
5953.345431,1000,621.374655
5554.487289,1000,622.177917
5687.087314,1000,623.062175
4391.737408,1000,623.59057
5784.053232,1000,624.364505
4331.216589,1000,625.168849
5998.033856,1000,625.973395
4488.063317,1000,626.805602
5771.032854,1000,627.594519
5958.541105,1000,628.376269
5699.391947,1000,629.186854
5516.607526,1000,629.972858
5902.015101,1000,630.797069
5684.884824,1000,631.581657
5833.27623,1000,632.366332
5825.127655,1000,633.415192
5721.523401,1000,634.190972
1606.720317,1000,634.977274
5949.647569,1000,635.755363
2620.800544,1000,636.556399
5881.870308,1000,637.34554
5699.949877,1000,638.138747
5721.655289,1000,638.926749
5835.144396,1000,639.719045
5680.460495,1000,640.498196
5900.351304,1000,641.827697
5687.308406,1000,642.645966
5784.81729,1000,643.454257
5769.49265,1000,644.24914
5706.729998,1000,645.035701
5826.168271,1000,645.80491
5651.096415,1000,646.733726
5835.199752,1000,647.68024
5849.169458,1000,648.542323
5731.777014,1000,649.334722
5809.322801,1000,650.12645
5797.425716,1000,650.893699
5599.828863,1000,651.675833
1452.802415,1000,652.460093
5746.934056,1000,653.314232
5750.028923,1000,654.093132
5692.127278,1000,654.896161
5737.57673,1000,655.696104
5815.483454,1000,656.490756
5818.49837,1000,657.270858
5812.704908,1000,658.066637
5824.564324,1000,658.586073
5669.919908,1000,659.363192
5892.143788,1000,660.168304
5677.384939,1000,660.955417
6019.171962,1000,662.522371
5723.915977,1000,663.373434
6056.939924,1000,664.279694
5624.694892,1000,665.058109
5832.926829,1000,665.83761
5765.544919,1000,666.623361
5831.690798,1000,667.411451
5741.368674,1000,668.195344
5895.779966,1000,668.985709
5522.268069,1000,669.767896
5710.560937,1000,670.638591
6005.770217,1000,671.439543
5764.251002,1000,672.234351
5801.075462,1000,673.072772
5820.597846,1000,673.85317
5834.885564,1000,674.643732
3985.44137,1000,675.421533
5737.957048,1000,675.94911
3955.584041,1000,676.78848
5856.454803,1000,677.577522
5832.771727,1000,678.367973
5796.737588,1000,679.152915
5736.891125,1000,679.931438
5987.073396,1000,680.732386
5695.985301,1000,681.505897
5814.002716,1000,683.132097
5880.640399,1000,683.931299
5969.663763,1000,684.723043
5882.046153,1000,685.505877
6037.622778,1000,686.321155
5790.440953,1000,687.10498
5894.054705,1000,687.889393
5866.648075,1000,688.679085
3613.180101,1000,689.490891
5962.481976,1000,690.269625
1886.471269,1000,691.139482
5849.828212,1000,691.919789
5727.990673,1000,692.955577
1242.976528,1000,693.91076
6011.897841,1000,694.476055
5766.592068,1000,695.306521
5879.375338,1000,696.130738
5803.455644,1000,697.012379
6010.651886,1000,697.919845
5580.012908,1000,698.777683
5957.917896,1000,699.598653
5839.042407,1000,700.38697
2739.625404,1000,701.188887
5778.726879,1000,701.977524
5997.53385,1000,702.763688
5822.040139,1000,704.35368
-10.975437,1000,705.171313
5871.867253,1000,706.029875
5877.120576,1000,706.831413
5812.339695,1000,707.641712
5896.381674,1000,708.462664
5840.362513,1000,709.260245
5844.307497,1000,710.050935
5755.102537,1000,710.864643
5881.465795,1000,711.649619
5932.738296,1000,712.164439
5803.513208,1000,712.930924
5927.801463,1000,713.765171
4076.938943,1000,714.557238
5808.196975,1000,715.332765
5999.59297,1000,716.112725
3828.200641,1000,716.894367
6032.105451,1000,717.690592
5688.029423,1000,718.477043
1200.619999,1000,719.25617
5642.297113,1000,720.036145
5793.659101,1000,720.813566
5873.823645,1000,721.615088
5684.325544,1000,722.400375
981.258327,1000,723.214845
5821.815406,1000,724.784105
5907.567877,1000,725.568186
5789.677981,1000,726.382697
4796.885428,1000,727.192408
5953.961435,1000,727.972887
5772.7165,1000,728.743206
5828.983001,1000,729.274163
5960.287863,1000,730.09246
5906.362658,1000,730.866338
3614.220597,1000,731.672267
5807.413893,1000,732.465298
5896.085633,1000,733.293159
5851.302381,1000,734.123489
6011.6852,1000,734.970807
5820.084306,1000,735.751762
5921.033847,1000,736.554329
5941.818841,1000,737.337344
6065.832992,1000,738.121996
5908.185997,1000,738.919182
5885.229802,1000,739.69686
5973.823059,1000,740.477663
5877.474473,1000,741.26624
5917.799244,1000,742.045815
6089.838316,1000,742.843179
6019.388168,1000,743.6864
6085.094708,1000,745.256989
5855.488242,1000,746.046842
5888.61116,1000,746.843959
6072.346832,1000,747.370096
5996.264952,1000,748.164343
